blockname,event_id_ttl,event_id_char,event_ts,event_number
2022_06_10_abb12,PC0,lick,514.3175168,323
2022_06_10_abb12,PC0,lick,515.0898586,324
2022_06_10_abb12,PC0,lick,525.917225,325
2022_06_10_abb12,PC0,lick,526.3187968,326
2022_06_10_abb12,PC0,lick,526.4384,327
2022_06_10_abb12,PC0,lick,526.554071,328
2022_06_10_abb12,PC0,lick,526.6743296,329
2022_06_10_abb12,PC0,lick,526.7973734,330
2022_06_10_abb12,PC0,lick,526.9250048,331
2022_06_10_abb12,PC0,lick,527.0370714,332
2022_06_10_abb12,PC0,lick,527.1529062,333
2022_06_10_abb12,PC0,lick,527.2803738,334
2022_06_10_abb12,PC0,lick,527.4078413,335
2022_06_10_abb12,PC0,lick,527.8135091,336
2022_06_10_abb12,PC0,lick,527.940649,337
2022_06_10_abb12,PC0,lick,528.0605798,338
2022_06_10_abb12,PC0,lick,528.180183,339
2022_06_10_abb12,PC0,lick,528.3192832,340
2022_06_10_abb12,PC0,lick,528.4431462,341
2022_06_10_abb12,PC0,lick,528.5706138,342
2022_06_10_abb12,PC0,lick,540.2256998,343
2022_06_10_abb12,PC0,lick,540.3915059,344
2022_06_10_abb12,PC0,lick,540.430336,345
2022_06_10_abb12,PC0,lick,540.5037363,346
2022_06_10_abb12,PC0,lick,540.6849434,347
2022_06_10_abb12,PC0,lick,540.8242074,348
2022_06_10_abb12,PC0,lick,540.9708442,349
2022_06_10_abb12,PC0,lick,541.0906112,350
2022_06_10_abb12,PC0,lick,541.2298752,351
2022_06_10_abb12,PC0,lick,541.3496422,352
2022_06_10_abb12,PC0,lick,541.5000474,353
2022_06_10_abb12,PC0,lick,541.6394752,354
2022_06_10_abb12,PC0,lick,541.7703834,355
2022_06_10_abb12,PC0,lick,541.9134157,356
2022_06_10_abb12,PC0,lick,542.0603802,357
2022_06_10_abb12,PC0,lick,542.1996442,358
2022_06_10_abb12,PC0,lick,542.342185,359
2022_06_10_abb12,PC0,lick,542.4889856,360
2022_06_10_abb12,PC0,lick,542.6357862,361
2022_06_10_abb12,PC0,lick,542.7752141,362
2022_06_10_abb12,PC0,lick,542.9180826,363
2022_06_10_abb12,PC0,lick,552.3393741,364
2022_06_10_abb12,PC0,lick,552.4897792,365
2022_06_10_abb12,PC0,lick,552.6136422,366
2022_06_10_abb12,PC0,lick,552.7411098,367
2022_06_10_abb12,PC0,lick,553.2282061,368
2022_06_10_abb12,PC0,lick,553.2396749,369
2022_06_10_abb12,PC0,lick,553.4171136,370
2022_06_10_abb12,PC0,lick,553.9774464,371
2022_06_10_abb12,PC0,lick,554.6072474,372
2022_06_10_abb12,PC0,lick,554.9934182,373
2022_06_10_abb12,PC0,lick,564.9168794,374
2022_06_10_abb12,PC0,lick,565.0676122,375
2022_06_10_abb12,PC0,lick,565.2140851,376
2022_06_10_abb12,PC0,lick,565.314519,377
2022_06_10_abb12,PC0,lick,565.4768845,378
2022_06_10_abb12,PC0,lick,565.6195891,379
2022_06_10_abb12,PC0,lick,565.8748518,380
2022_06_10_abb12,PC0,lick,566.1682893,381
2022_06_10_abb12,PC0,lick,566.3109939,382
2022_06_10_abb12,PC0,lick,566.419456,383
2022_06_10_abb12,PC0,lick,566.550528,384
2022_06_10_abb12,PC0,lick,566.6858598,385
2022_06_10_abb12,PC0,lick,566.8018586,386
2022_06_10_abb12,PC0,lick,576.2492006,387
2022_06_10_abb12,PC0,lick,576.3766682,388
2022_06_10_abb12,PC0,lick,576.4961075,389
2022_06_10_abb12,PC0,lick,576.8205107,390
2022_06_10_abb12,PC0,lick,576.9597747,391
2022_06_10_abb12,PC0,lick,577.0792141,392
2022_06_10_abb12,PC0,lick,577.2147098,393
2022_06_10_abb12,PC0,lick,577.3226803,394
2022_06_10_abb12,PC0,lick,577.4537523,395
2022_06_10_abb12,PC0,lick,577.573847,396
2022_06_10_abb12,PC0,lick,577.6972186,397
2022_06_10_abb12,PC0,lick,577.8209178,398
2022_06_10_abb12,PC0,lick,577.9365888,399
2022_06_10_abb12,PC0,lick,578.075689,400
2022_06_10_abb12,PC0,lick,578.2031565,401
2022_06_10_abb12,PC0,lick,578.3384883,402
2022_06_10_abb12,PC0,lick,578.4654643,403
2022_06_10_abb12,PC0,lick,578.5812992,404
2022_06_10_abb12,PC0,lick,578.7089306,405
2022_06_10_abb12,PC0,lick,578.8363981,406
2022_06_10_abb12,PC0,lick,588.995625,407
2022_06_10_abb12,PC0,lick,589.2390912,408
2022_06_10_abb12,PC0,lick,589.4209536,409
2022_06_10_abb12,PC0,lick,589.5210598,410
2022_06_10_abb12,PC0,lick,589.6794931,411
2022_06_10_abb12,PC0,lick,589.8225254,412
2022_06_10_abb12,PC0,lick,589.9889869,413
2022_06_10_abb12,PC0,lick,590.1044941,414
2022_06_10_abb12,PC0,lick,590.2475264,415
2022_06_10_abb12,PC0,lick,590.3672934,416
2022_06_10_abb12,PC0,lick,590.5409638,417
2022_06_10_abb12,PC0,lick,590.6803917,418
2022_06_10_abb12,PC0,lick,590.8191642,419
2022_06_10_abb12,PC0,lick,590.9697331,420
2022_06_10_abb12,PC0,lick,591.1322624,421
2022_06_10_abb12,PC0,lick,591.2980685,422
2022_06_10_abb12,PC0,lick,591.4370048,423
2022_06_10_abb12,PC0,lick,591.6150989,424
2022_06_10_abb12,PC0,lick,591.7270016,425
2022_06_10_abb12,PC0,lick,601.6907674,426
2022_06_10_abb12,PC0,lick,601.8144666,427
2022_06_10_abb12,PC0,lick,601.9688038,428
2022_06_10_abb12,PC0,lick,602.1041357,429
2022_06_10_abb12,PC0,lick,602.2157107,430
2022_06_10_abb12,PC0,lick,602.8845056,431
2022_06_10_abb12,PC0,lick,603.0352384,432
2022_06_10_abb12,PC0,lick,603.1430451,433
2022_06_10_abb12,PC0,lick,616.4158874,434
2022_06_10_abb12,PC0,lick,616.6441165,435
2022_06_10_abb12,PC0,lick,616.7483187,436
2022_06_10_abb12,PC0,lick,629.5106355,437
2022_06_10_abb12,PC0,lick,629.6343347,438
2022_06_10_abb12,PC0,lick,629.7734349,439
2022_06_10_abb12,PC0,lick,629.912535,440
2022_06_10_abb12,PC0,lick,630.0554035,441
2022_06_10_abb12,PC0,lick,630.1827072,442
2022_06_10_abb12,PC0,lick,630.2990336,443
2022_06_10_abb12,PC0,lick,630.4227328,444
2022_06_10_abb12,PC0,lick,630.5574093,445
2022_06_10_abb12,PC0,lick,630.6694758,446
2022_06_10_abb12,PC0,lick,630.7930112,447
2022_06_10_abb12,PC0,lick,630.9050778,448
2022_06_10_abb12,PC0,lick,631.0171443,449
2022_06_10_abb12,PC0,lick,631.1560806,450
2022_06_10_abb12,PC0,lick,631.2640512,451
2022_06_10_abb12,PC0,lick,631.3803776,452
2022_06_10_abb12,PC0,lick,631.5035853,453
2022_06_10_abb12,PC0,lick,631.6389171,454
2022_06_10_abb12,PC0,lick,631.770153,455
2022_06_10_abb12,PC0,lick,641.8035507,456
2022_06_10_abb12,PC0,lick,642.1471232,457
2022_06_10_abb12,PC0,lick,653.3798298,458
2022_06_10_abb12,PC0,lick,653.5303987,459
2022_06_10_abb12,PC0,lick,653.6694989,460
2022_06_10_abb12,PC0,lick,653.7894298,461
2022_06_10_abb12,PC0,lick,666.6780672,462
2022_06_10_abb12,PC0,lick,667.0142669,463
2022_06_10_abb12,PC0,lick,667.1340339,464
2022_06_10_abb12,PC0,lick,667.5549389,465
2022_06_10_abb12,PC0,lick,667.6206387,466
2022_06_10_abb12,PC0,lick,667.7715354,467
2022_06_10_abb12,PC0,lick,668.0843059,468
2022_06_10_abb12,PC0,lick,668.2003046,469
2022_06_10_abb12,PC0,lick,668.5825434,470
2022_06_10_abb12,PC0,lick,682.0421632,471
2022_06_10_abb12,PC0,lick,682.5248358,472
2022_06_10_abb12,PC0,lick,682.6791731,473
2022_06_10_abb12,PC0,lick,682.8453069,474
2022_06_10_abb12,PC0,lick,682.9765427,475
2022_06_10_abb12,PC0,lick,683.2355738,476
2022_06_10_abb12,PC0,lick,683.3440358,477
2022_06_10_abb12,PC0,lick,683.498537,478
2022_06_10_abb12,PC0,lick,683.6217446,479
2022_06_10_abb12,PC0,lick,683.7726413,480
2022_06_10_abb12,PC0,lick,683.9038771,481
2022_06_10_abb12,PC0,lick,684.0354406,482
2022_06_10_abb12,PC0,lick,684.1629082,483
2022_06_10_abb12,PC0,lick,684.29824,484
2022_06_10_abb12,PC0,lick,684.4175155,485
2022_06_10_abb12,PC0,lick,694.4147046,486
2022_06_10_abb12,PC0,lick,694.669312,487
2022_06_10_abb12,PC0,lick,694.7851469,488
2022_06_10_abb12,PC0,lick,694.9014733,489
2022_06_10_abb12,PC0,lick,695.002071,490
2022_06_10_abb12,PC0,lick,695.1252787,491
2022_06_10_abb12,PC0,lick,695.2412774,492
2022_06_10_abb12,PC0,lick,695.3651405,493
2022_06_10_abb12,PC0,lick,695.4883482,494
2022_06_10_abb12,PC0,lick,695.6202394,495
2022_06_10_abb12,PC0,lick,695.7359104,496
2022_06_10_abb12,PC0,lick,695.8633779,497
2022_06_10_abb12,PC0,lick,695.9908454,498
2022_06_10_abb12,PC0,lick,696.1145446,499
2022_06_10_abb12,PC0,lick,696.2379162,500
2022_06_10_abb12,PC0,lick,696.3580109,501
2022_06_10_abb12,PC0,lick,696.4810547,502
2022_06_10_abb12,PC0,lick,696.732713,503
2022_06_10_abb12,PC0,lick,696.8601805,504
2022_06_10_abb12,PC0,lick,696.987648,505
2022_06_10_abb12,PC0,lick,709.3105459,506
2022_06_10_abb12,PC0,lick,709.4575104,507
2022_06_10_abb12,PC0,lick,709.5733453,508
2022_06_10_abb12,PC0,lick,709.9170816,509
2022_06_10_abb12,PC0,lick,710.0486451,510
2022_06_10_abb12,PC0,lick,710.3034163,511
2022_06_10_abb12,PC0,lick,710.4271155,512
2022_06_10_abb12,PC0,lick,710.8018176,513
2022_06_10_abb12,PC0,lick,710.9248614,514
2022_06_10_abb12,PC0,lick,711.052329,515
2022_06_10_abb12,PC0,lick,711.3034957,516
2022_06_10_abb12,PC0,lick,711.4307994,517
2022_06_10_abb12,PC0,lick,711.566295,518
2022_06_10_abb12,PC0,lick,711.6937626,519
2022_06_10_abb12,PC0,lick,711.9483699,520
2022_06_10_abb12,PC0,lick,724.3179622,521
2022_06_10_abb12,PC0,lick,724.429865,522
2022_06_10_abb12,PC0,lick,724.6036992,523
2022_06_10_abb12,PC0,lick,724.7154381,524
2022_06_10_abb12,PC0,lick,724.8548659,525
2022_06_10_abb12,PC0,lick,724.8858317,526
2022_06_10_abb12,PC0,lick,724.9939661,527
2022_06_10_abb12,PC0,lick,725.1597722,528
2022_06_10_abb12,PC0,lick,725.2600422,529
2022_06_10_abb12,PC0,lick,725.4335488,530
2022_06_10_abb12,PC0,lick,725.5495475,531
2022_06_10_abb12,PC0,lick,725.6922522,532
2022_06_10_abb12,PC0,lick,725.8433126,533
2022_06_10_abb12,PC0,lick,725.9894579,534
2022_06_10_abb12,PC0,lick,726.1252813,535
2022_06_10_abb12,PC0,lick,726.2794547,536
2022_06_10_abb12,PC0,lick,726.4067584,537
2022_06_10_abb12,PC0,lick,726.5769882,538
2022_06_10_abb12,PC0,lick,726.6770944,539
2022_06_10_abb12,PC0,lick,726.8273357,540
2022_06_10_abb12,PC0,lick,726.959063,541
2022_06_10_abb12,PC0,lick,727.0904627,542
2022_06_10_abb12,PC0,lick,738.3474176,543
2022_06_10_abb12,PC0,lick,738.4907776,544
2022_06_10_abb12,PC0,lick,738.6144768,545
2022_06_10_abb12,PC0,lick,738.7303117,546
2022_06_10_abb12,PC0,lick,738.9616538,547
2022_06_10_abb12,PC0,lick,739.0774886,548
2022_06_10_abb12,PC0,lick,750.337065,549
2022_06_10_abb12,PC0,lick,750.4917299,550
2022_06_10_abb12,PC0,lick,750.5918362,551
2022_06_10_abb12,PC0,lick,750.7659981,552
2022_06_10_abb12,PC0,lick,750.8661043,553
2022_06_10_abb12,PC0,lick,751.0247014,554
2022_06_10_abb12,PC0,lick,751.1292314,555
2022_06_10_abb12,PC0,lick,751.2796365,556
2022_06_10_abb12,PC0,lick,751.395799,557
2022_06_10_abb12,PC0,lick,751.5265434,558
2022_06_10_abb12,PC0,lick,751.657943,559
2022_06_10_abb12,PC0,lick,751.7893427,560
2022_06_10_abb12,PC0,lick,751.9287706,561
2022_06_10_abb12,PC0,lick,752.0873677,562
2022_06_10_abb12,PC0,lick,752.2028749,563
2022_06_10_abb12,PC0,lick,752.3459072,564
2022_06_10_abb12,PC0,lick,752.4732109,565
2022_06_10_abb12,PC0,lick,752.6316442,566
2022_06_10_abb12,PC0,lick,752.7668122,567
2022_06_10_abb12,PC0,lick,752.8941158,568
2022_06_10_abb12,PC0,lick,753.0487808,569
2022_06_10_abb12,PC0,lick,763.7835776,570
2022_06_10_abb12,PC0,lick,763.8029107,571
2022_06_10_abb12,PC0,lick,764.0421171,572
2022_06_10_abb12,PC0,lick,764.2506854,573
2022_06_10_abb12,PC0,lick,764.3861811,574
2022_06_10_abb12,PC0,lick,764.5098803,575
2022_06_10_abb12,PC0,lick,764.6293197,576
2022_06_10_abb12,PC0,lick,764.7492506,577
2022_06_10_abb12,PC0,lick,764.8686899,578
2022_06_10_abb12,PC0,lick,765.0040218,579
2022_06_10_abb12,PC0,lick,765.1046195,580
2022_06_10_abb12,PC0,lick,765.2435558,581
2022_06_10_abb12,PC0,lick,765.4865306,582
2022_06_10_abb12,PC0,lick,776.8221286,583
2022_06_10_abb12,PC0,lick,776.94976,584
2022_06_10_abb12,PC0,lick,777.0619904,585
2022_06_10_abb12,PC0,lick,791.3404826,586
2022_06_10_abb12,PC0,lick,791.4990797,587
2022_06_10_abb12,PC0,lick,791.6532531,588
2022_06_10_abb12,PC0,lick,791.8038221,589
2022_06_10_abb12,PC0,lick,791.9199846,590
2022_06_10_abb12,PC0,lick,792.0821862,591
2022_06_10_abb12,PC0,lick,792.1824563,592
2022_06_10_abb12,PC0,lick,792.329257,593
2022_06_10_abb12,PC0,lick,792.468521,594
2022_06_10_abb12,PC0,lick,792.6108979,595
2022_06_10_abb12,PC0,lick,792.6266266,596
2022_06_10_abb12,PC0,lick,792.7732634,597
2022_06_10_abb12,PC0,lick,792.920064,598
2022_06_10_abb12,PC0,lick,793.055232,599
2022_06_10_abb12,PC0,lick,793.2175974,600
2022_06_10_abb12,PC0,lick,793.3563699,601
2022_06_10_abb12,PC0,lick,793.5152947,602
2022_06_10_abb12,PC0,lick,793.6271974,603
2022_06_10_abb12,PC0,lick,793.7739981,604
2022_06_10_abb12,PC0,lick,793.9011379,605
2022_06_10_abb12,PC0,lick,794.0481024,606
2022_06_10_abb12,PC0,lick,806.7242394,607
2022_06_10_abb12,PC0,lick,806.8712038,608
2022_06_10_abb12,PC0,lick,806.9906432,609
2022_06_10_abb12,PC0,lick,807.1143424,610
2022_06_10_abb12,PC0,lick,807.2339456,611
2022_06_10_abb12,PC0,lick,818.3172301,612
2022_06_10_abb12,PC0,lick,818.4645222,613
2022_06_10_abb12,PC0,lick,818.6227917,614
2022_06_10_abb12,PC0,lick,818.746327,615
2022_06_10_abb12,PC0,lick,818.8813312,616
2022_06_10_abb12,PC0,lick,819.4646016,617
2022_06_10_abb12,PC0,lick,819.6885709,618
2022_06_10_abb12,PC0,lick,819.8278349,619
2022_06_10_abb12,PC0,lick,832.0940442,620
2022_06_10_abb12,PC0,lick,832.2290483,621
2022_06_10_abb12,PC0,lick,832.3991142,622
2022_06_10_abb12,PC0,lick,832.5072486,623
2022_06_10_abb12,PC0,lick,832.6619136,624
2022_06_10_abb12,PC0,lick,832.8196915,625
2022_06_10_abb12,PC0,lick,832.9550234,626
2022_06_10_abb12,PC0,lick,833.0556211,627
2022_06_10_abb12,PC0,lick,833.182761,628
2022_06_10_abb12,PC0,lick,833.317929,629
2022_06_10_abb12,PC0,lick,833.453097,630
2022_06_10_abb12,PC0,lick,833.6193946,631
2022_06_10_abb12,PC0,lick,833.7314611,632
2022_06_10_abb12,PC0,lick,833.8818662,633
2022_06_10_abb12,PC0,lick,833.9980288,634
2022_06_10_abb12,PC0,lick,834.1368013,635
2022_06_10_abb12,PC0,lick,834.2755738,636
2022_06_10_abb12,PC0,lick,834.4264704,637
2022_06_10_abb12,PC0,lick,834.5616384,638
2022_06_10_abb12,PC0,lick,834.7123712,639
2022_06_10_abb12,PC0,lick,834.843607,640
2022_06_10_abb12,PC0,lick,844.6674534,641
2022_06_10_abb12,PC0,lick,844.8104858,642
2022_06_10_abb12,PC0,lick,844.9263206,643
2022_06_10_abb12,PC0,lick,845.161431,644
2022_06_10_abb12,PC0,lick,845.2774298,645
2022_06_10_abb12,PC0,lick,845.3894963,646
2022_06_10_abb12,PC0,lick,845.6599962,647
2022_06_10_abb12,PC0,lick,845.7720627,648
2022_06_10_abb12,PC0,lick,845.8995302,649
2022_06_10_abb12,PC0,lick,846.0075008,650
2022_06_10_abb12,PC0,lick,846.2548992,651
2022_06_10_abb12,PC0,lick,846.3743386,652
2022_06_10_abb12,PC0,lick,846.486569,653
2022_06_10_abb12,PC0,lick,846.6142003,654
2022_06_10_abb12,PC0,lick,846.7336397,655
2022_06_10_abb12,PC0,lick,846.861271,656
2022_06_10_abb12,PC0,lick,847.1122739,657
2022_06_10_abb12,PC0,lick,860.1413222,658
2022_06_10_abb12,PC0,lick,860.2651853,659
2022_06_10_abb12,PC0,lick,860.392489,660
2022_06_10_abb12,PC0,lick,860.5353574,661
2022_06_10_abb12,PC0,lick,860.6665933,662
2022_06_10_abb12,PC0,lick,860.7940608,663
2022_06_10_abb12,PC0,lick,861.3583258,664
2022_06_10_abb12,PC0,lick,861.4893978,665
2022_06_10_abb12,PC0,lick,875.4518426,666
2022_06_10_abb12,PC0,lick,875.5981517,667
2022_06_10_abb12,PC0,lick,875.725783,668
2022_06_10_abb12,PC0,lick,875.8457139,669
2022_06_10_abb12,PC0,lick,875.9615488,670
2022_06_10_abb12,PC0,lick,876.2975846,671
2022_06_10_abb12,PC0,lick,876.409815,672
2022_06_10_abb12,PC0,lick,876.5256499,673
2022_06_10_abb12,PC0,lick,876.6573773,674
2022_06_10_abb12,PC0,lick,876.7768166,675
2022_06_10_abb12,PC0,lick,877.1554509,676
2022_06_10_abb12,PC0,lick,877.4223462,677
2022_06_10_abb12,PC0,lick,877.5498138,678
2022_06_10_abb12,PC0,lick,877.6772813,679
2022_06_10_abb12,PC0,lick,877.800489,680
2022_06_10_abb12,PC0,lick,878.0673843,681
2022_06_10_abb12,PC0,lick,890.1137203,682
2022_06_10_abb12,PC0,lick,890.2334874,683
2022_06_10_abb12,PC0,lick,890.3493222,684
2022_06_10_abb12,PC0,lick,890.5885286,685
2022_06_10_abb12,PC0,lick,891.2415949,686
2022_06_10_abb12,PC0,lick,903.4327654,687
2022_06_10_abb12,PC0,lick,903.5603968,688
2022_06_10_abb12,PC0,lick,903.6875366,689
2022_06_10_abb12,PC0,lick,903.8422016,690
2022_06_10_abb12,PC0,lick,903.9736013,691
2022_06_10_abb12,PC0,lick,904.0818995,692
2022_06_10_abb12,PC0,lick,904.2090394,693
2022_06_10_abb12,PC0,lick,904.336343,694
2022_06_10_abb12,PC0,lick,904.4677427,695
2022_06_10_abb12,PC0,lick,904.5993062,696
2022_06_10_abb12,PC0,lick,904.7344742,697
2022_06_10_abb12,PC0,lick,904.8614502,698
2022_06_10_abb12,PC0,lick,904.9931776,699
2022_06_10_abb12,PC0,lick,905.120809,700
2022_06_10_abb12,PC0,lick,905.2517171,701
2022_06_10_abb12,PC0,lick,905.3873766,702
2022_06_10_abb12,PC0,lick,905.5220531,703
2022_06_10_abb12,PC0,lick,905.6534528,704
2022_06_10_abb12,PC0,lick,905.7928806,705
2022_06_10_abb12,PC0,lick,905.9198566,706
2022_06_10_abb12,PC0,lick,906.0594483,707
2022_06_10_abb12,PC0,lick,906.190848,708
2022_06_10_abb12,PC0,lick,918.5376666,709
2022_06_10_abb12,PC0,lick,918.6535014,710
2022_06_10_abb12,PC0,lick,918.7847373,711
2022_06_10_abb12,PC0,lick,918.904832,712
2022_06_10_abb12,PC0,lick,933.628969,713
2022_06_10_abb12,PC0,lick,933.8263962,714
2022_06_10_abb12,PC0,lick,933.9496038,715
2022_06_10_abb12,PC0,lick,949.2987904,716
2022_06_10_abb12,PC0,lick,949.4531277,717
2022_06_10_abb12,PC0,lick,949.6887296,718
2022_06_10_abb12,PC0,lick,949.8127565,719
2022_06_10_abb12,PC0,lick,949.9285914,720
2022_06_10_abb12,PC0,lick,950.0560589,721
2022_06_10_abb12,PC0,lick,950.1754982,722
2022_06_10_abb12,PC0,lick,950.4076595,723
2022_06_10_abb12,PC0,lick,950.5308672,724
2022_06_10_abb12,PC0,lick,950.6429338,725
2022_06_10_abb12,PC0,lick,950.7630285,726
2022_06_10_abb12,PC0,lick,950.8824678,727
2022_06_10_abb12,PC0,lick,951.0137037,728
2022_06_10_abb12,PC0,lick,951.1375667,729
2022_06_10_abb12,PC0,lick,951.4042982,730
2022_06_10_abb12,PC0,lick,951.5237376,731
2022_06_10_abb12,PC0,lick,951.6433408,732
2022_06_10_abb12,PC0,lick,951.7708083,733
2022_06_10_abb12,PC0,lick,951.8946714,734
2022_06_10_abb12,PC0,lick,962.5177293,735
2022_06_10_abb12,PC0,lick,962.6527334,736
2022_06_10_abb12,PC0,lick,962.7728282,737
2022_06_10_abb12,PC0,lick,962.8806349,738
2022_06_10_abb12,PC0,lick,975.5725005,739
2022_06_10_abb12,PC0,lick,975.7773005,740
2022_06_10_abb12,PC0,lick,990.5441997,741
2022_06_10_abb12,PC0,lick,990.7994624,742
2022_06_10_abb12,PC0,lick,1003.018813,743
2022_06_10_abb12,PC0,lick,1003.428086,744
2022_06_10_abb12,PC0,lick,1003.544084,745
2022_06_10_abb12,PC0,lick,1003.663524,746
2022_06_10_abb12,PC0,lick,1003.953357,747
2022_06_10_abb12,PC0,lick,1004.061327,748
2022_06_10_abb12,PC0,lick,1004.188959,749
2022_06_10_abb12,PC0,lick,1004.30463,750
2022_06_10_abb12,PC0,lick,1004.432261,751
2022_06_10_abb12,PC0,lick,1004.55596,752
2022_06_10_abb12,PC0,lick,1004.937708,753
2022_06_10_abb12,PC0,lick,1005.084836,754
2022_06_10_abb12,PC0,lick,1005.212303,755
2022_06_10_abb12,PC0,lick,1005.331743,756
2022_06_10_abb12,PC0,lick,1005.45921,757
2022_06_10_abb12,PC0,lick,1014.87362,758
2022_06_10_abb12,PC0,lick,1014.996664,759
2022_06_10_abb12,PC0,lick,1015.105126,760
2022_06_10_abb12,PC0,lick,1015.220961,761
2022_06_10_abb12,PC0,lick,1015.336796,762
